1.0071954	1.0210463
0.91998214	1.028365
1.0078008	1.0172514
1.1737229	0.8093636
0.8920195	1.1101263
0.77521336	1.5350003
1.0421653	1.0060441
1.096189	1.1592216
0.96808445	1.0497568
0.9701836	1.0411298
1.0206817	1.076107
0.9866591	1.0403711
0.8785582	0.9205692
1.064825	0.99268246
0.9995515	0.96769834
0.82606757	1.3184282
1.0318086	0.99817425
0.9502249	0.9118886
1.180899	1.2399706
1.083135	0.9732262
1.0395324	1.1256473
0.70478463	1.1461025
1.0813174	1.0725182
0.89256793	1.1093869
0.77521336	1.5350003
0.97555006	1.0488653
1.1530544	1.0966643
1.0228304	1.0093411
0.9760857	0.98964757
0.96671516	0.95784116
1.1711335	1.0876966
1.2048126	0.7964139
1.0047637	0.8678297
0.9415573	1.2317579
1.0949244	0.5688264
0.8460375	1.0918456
0.97803086	1.0556694
1.0047567	0.85843945
1.008834	1.1311264
0.87001824	1.0610054
0.96343094	1.0328343
0.9335597	1.2612883
0.9742533	1.0673417
0.93614715	1.2387444
0.8894145	1.0532266
1.0365659	0.85451794
1.0350583	1.0177745
1.1244318	0.52396417
1.0100363	0.85648
1.2401648	0.86720175
1.2512515	0.87030363
1.1142328	1.119219
1.1347448	1.1103643
1.0112965	0.8689644
1.0396949	0.85456586
1.200537	0.9082436
1.0442733	0.9578738
0.9530833	0.89053535
1.0548515	1.0138478
1.013503	0.89886034
0.840847	1.0271804
1.0277033	0.9984287
0.8697293	1.0589147
1.102421	0.5923509
1.3514645	0.8319056
0.98844093	1.0211244
1.1494764	1.2725049
1.011935	1.0122491
1.0348911	0.97544205
1.0002741	1.1046392
1.2555599	0.87529445
0.9340925	0.9045657
1.289126	1.5143657
0.92233723	0.92355824
1.0013924	0.99827445
0.9916672	1.0292805
0.95367664	0.986986
1.0330864	0.9360657
1.0062057	1.0336006
1.0166734	1.0301487
0.9622372	1.1165563
0.98412526	1.032932
1.0655798	1.0125061
0.96603715	1.031073
0.95922464	1.0045811
1.0593904	0.9640171
1.0499527	1.0822003
0.9731022	0.9808042
1.0062257	1.00651
0.9889259	0.9761671
0.9785747	1.0872601
0.86732584	1.1935027
0.99615055	0.9979073
0.9356659	1.0910374
1.0316052	0.9777295
1.0169082	0.95785433
0.80715615	0.97600985
0.999469	1.0005746
1.0017241	0.99944335
1.0014309	0.9974584
