1.0006933	1.0005809
0.87831825	0.96218675
1.1308837	0.8122123
0.73516864	0.5361084
0.89648855	0.99892336
0.96178234	1.0750251
0.97028506	1.0224941
0.98202574	0.91019094
0.9818365	1.0155811
0.9905386	0.981112
0.9956645	1.0132878
0.9784869	0.9901564
0.93461674	0.99937254
0.89077866	1.0243073
0.99376583	0.98368174
0.9868861	0.98416054
0.9825807	1.0596731
0.97667193	1.0343602
1.0908358	0.95661724
1.0056399	1.0024269
1.0158387	1.0128032
0.9648461	0.93709147
1.0547411	1.0285544
0.98577213	1.0028852
0.97483015	1.0408834
0.9913062	0.96784425
1.0153056	0.90218514
0.9987214	0.99559987
0.98696476	1.012379
1.0718673	1.0541668
0.9743363	1.0127467
1.0060272	1.0531114
0.95709264	1.0812795
0.5558042	0.4485131
0.95968777	1.033506
0.93720484	1.0876974
0.998178	0.9710328
1.0070622	0.9815724
0.89247936	1.0707725
1.0311894	1.0128536
0.98669195	1.1137238
1.075495	0.552565
0.93347675	1.146698
1.0295595	0.9840249
0.9616429	1.0393476
0.9191789	0.96385956
1.0098107	1.0098
1.0224751	0.9092104
1.0665525	1.107321
1.0110556	0.9904233
0.99718404	1.1872836
0.97147936	0.9824865
1.0730714	0.96362543
0.9923226	0.9911741
1.0096216	1.0675387
1.034938	1.0238883
0.95463204	1.0462573
1.0729258	1.0065013
0.9849032	0.9901573
0.99857754	0.9868673
0.72468466	1.32848
0.94787365	1.096812
0.9896098	0.96298385
1.0067316	1.0330218
1.0151066	0.9575641
0.88478637	0.99991864
0.9839847	1.0209438
0.96755785	1.036465
0.9774841	1.0541832
0.9432598	1.0531652
1.0067334	0.93794495
1.0524627	0.97972244
0.99338514	1.0455347
1.0219177	1.0003378
0.9547835	0.982878
1.0925171	1.1381133
1.0859004	0.93306637
0.9985195	1.0347176
0.95841545	0.9973741
1.0576144	1.0661042
0.99412775	1.0237333
1.0039953	0.9947159
1.0135411	0.9863671
1.0258192	0.9729409
1.2565608	1.1252683
1.0819008	1.0806726
1.0855532	1.1101991
0.89494175	0.9916895
1.0458424	0.98614657
1.0188899	0.87942094
1.0005136	0.9867124
1.0733361	1.4210331
1.0223179	0.979331
0.9991923	1.0167657
0.9928312	1.0090748
0.99638534	0.9826525
1.0734386	0.97023636
0.9779023	0.9788683
1.0006933	1.0005809
1.0734386	0.97023636
