0	1	2.10375	2.2241762	-0.1275

0	1	2.10375	2.2241762	-0.1275

0	1	2.10375	2.2241762	-0.1275

0	1	2.10375	2.2241762	-0.1275

0	1	2.10375	2.2241762	-0.1275

0	1	2.10375	2.2241762	0.0425

2	0	1.2254167	1.5009215	-2.0116668

0	1	2.1214583	2.2241762	0.028333332

0	1	2.1214583	2.2241762	0.028333332

0	2	1.2218751	1.5009215	1.8345834

1	2	2.5110416	2.7930467	1.84875

1	2	2.5110416	2.7930467	1.84875

2	0	1.2041667	1.5009215	-1.9833333

0	1	2.10375	2.2241762	-0.07791667

1	2	2.5075	2.7930467	1.89125

0	1	2.1179168	2.2241762	-0.6020833

1	2	2.5075	2.7930467	0.94208336

0	2	1.2254167	1.5009215	1.785

0	1	2.1214583	2.2241762	1.0554166

0	1	2.1214583	2.2241762	1.0554166

0	2	1.2218751	1.5009215	0.26916668

1	2	2.52875	2.7930467	-0.7225

1	2	2.52875	2.7930467	-0.7225

2	0	1.2041667	1.5009215	-0.46041667

0	1	2.10375	2.2241762	-0.65875

0	1	2.10375	2.2241762	-0.65875

1	2	2.5110416	2.7930467	1.02

1	2	2.5110416	2.7930467	1.02

0	1	2.10375	2.2241762	-0.80749995

0	1	2.10375	2.2241762	-0.80749995

0	2	1.2218751	1.5009215	0.23375

1	2	2.5075	2.7930467	1.1191667

1	2	2.5075	2.7930467	1.1191667

2	0	1.2041667	1.5009215	-0.40374997

3	1	1.5760416	1.8952346	-0.28333333

3	1	1.5760416	1.8952346	-0.28333333

3	1	1.5760416	1.8952346	-0.28333333

3	1	1.5760416	1.8952346	-0.28333333

3	1	1.5760416	1.8952346	-0.28333333

1	2	2.5075	2.7930467	1.02

1	2	2.5075	2.7930467	1.02

1	3	1.5795833	1.8952346	0.21249999

2	3	1.9620833	2.203019	-0.935

2	3	1.9620833	2.203019	-0.935

3	1	1.5583333	1.8952346	-0.26208335

1	2	2.4897916	2.7930467	0.99875

1	2	2.4897916	2.7930467	0.99875

1	3	1.583125	1.8952346	0.14875

2	3	1.965625	2.203019	-0.95625

2	3	1.965625	2.203019	-0.95625

3	1	1.5795833	1.8952346	-0.22666666

1	2	2.5075	2.7930467	1.0058334

1	2	2.5075	2.7930467	1.0058334

1	3	1.5795833	1.8952346	0.16291666

2	3	1.9620833	2.203019	-0.94208336

2	3	1.9620833	2.203019	-0.94208336

3	1	1.5583333	1.8952346	-0.255

1	2	2.5075	2.7930467	1.0129167

1	2	2.5075	2.7930467	1.0129167

1	2	2.4897916	2.7930467	0.9916667

1	2	2.4897916	2.7930467	0.9916667

1	3	1.5795833	1.8952346	0.17

2	3	1.965625	2.203019	-0.935

2	3	1.965625	2.203019	-0.935

3	1	1.5760416	1.8952346	-0.23375

1	2	2.5075	2.7930467	0.9704166

1	2	2.5075	2.7930467	0.9704166

1	3	1.5760416	1.8952346	0.17

2	3	1.9620833	2.203019	-0.9279167

2	3	1.9620833	2.203019	-0.9279167

3	1	1.5725	1.8952346	-0.26208335

1	2	2.5075	2.7930467	1.0129167

1	2	2.5075	2.7930467	1.0129167

1	3	1.6008334	1.8952346	0.19125

2	3	1.9620833	2.203019	-0.89958334

2	3	1.9620833	2.203019	-0.89958334

3	1	1.5795833	1.8952346	-0.26916668

1	2	2.5075	2.7930467	1.0129167

1	2	2.5075	2.7930467	1.0129167

1	3	1.5795833	1.8952346	0.20541666

2	3	1.9620833	2.203019	-0.8925

2	3	1.9620833	2.203019	-0.8925

3	1	1.5760416	1.8952346	-0.27625

1	2	2.5075	2.7930467	0.9704166

1	2	2.5075	2.7930467	0.9704166

1	3	1.5795833	1.8952346	0.19125

2	3	1.965625	2.203019	-0.91375005

2	3	1.965625	2.203019	-0.91375005

3	1	1.5547917	1.8952346	-0.255

1	2	2.5075	2.7930467	1.0058334

1	2	2.5075	2.7930467	1.0058334

1	2	2.5075	2.7930467	0.9775

1	2	2.5075	2.7930467	0.9775

1	3	1.5795833	1.8952346	0.16291666

2	3	1.9620833	2.203019	-0.89958334

2	3	1.9620833	2.203019	-0.89958334

3	1	1.5795833	1.8952346	-0.27625

1	2	2.5075	2.7930467	1.0058334

1	2	2.5075	2.7930467	1.0058334

1	2	2.5075	2.7930467	0.9775

1	2	2.5075	2.7930467	0.9775

1	3	1.5795833	1.8952346	0.17

3	1	1.5795833	1.8952346	-0.27625

1	2	2.5110416	2.7930467	1.02

1	2	2.5110416	2.7930467	1.02

1	2	2.5075	2.7930467	0.9845833

1	2	2.5075	2.7930467	0.9845833

1	2	2.5110416	2.7930467	0.9704166

2	3	1.9691666	2.203019	-0.8925

2	3	1.9691666	2.203019	-0.8925

1	2	2.5110416	2.7930467	1.0129167

1	2	2.5110416	2.7930467	1.0129167

1	3	1.5795833	1.8952346	0.22666666

2	3	1.9691666	2.203019	-0.91375005

2	3	1.9691666	2.203019	-0.91375005

3	1	1.5547917	1.8952346	-0.2975

1	2	2.5075	2.7930467	1.0129167

1	2	2.5075	2.7930467	1.0129167

1	3	1.5795833	1.8952346	0.21249999

2	3	1.9691666	2.203019	-0.8925

2	3	1.9691666	2.203019	-0.8925

3	1	1.561875	1.8952346	-0.27625

1	2	2.5075	2.7930467	1.0058334

1	2	2.5075	2.7930467	1.0058334

1	3	1.5795833	1.8952346	0.17

2	3	1.965625	2.203019	-0.935

2	3	1.965625	2.203019	-0.935

3	1	1.5760416	1.8952346	-0.23375

1	2	2.5075	2.7930467	0.9704166

1	2	2.5075	2.7930467	0.9704166

1	3	1.5795833	1.8952346	0.17

2	3	1.9691666	2.203019	-0.935

2	3	1.9691666	2.203019	-0.935

2	1	2.496875	2.7930467	-1.0695833

3	1	1.5583333	1.8952346	-0.255

3	1	1.5583333	1.8952346	-0.255

3	2	1.97625	2.203019	0.84291667

1	2	2.4897916	2.7930467	0.99875

1	2	2.4897916	2.7930467	0.99875

