1	1	53	664	55	0.0

1	2	53	688	496	0.0

1	3	53	712	257	0.0

1	2	53	713	21	0.0

1	0	54	735	1120	0.0

1	3	199	7	2251	0.0

1	1	200	18	2079	0.0

1	3	200	30	2016	0.0

1	1	201	42	1367	0.0

1	3	201	54	1450	0.0

1	1	202	66	3606	0.0

1	3	202	77	626	0.0

1	1	203	89	336	0.0

1	3	203	101	639	0.0

1	1	204	113	1268	0.0

1	3	204	123	3929	0.0

1	1	4	6	3913	0.0

1	3	4	19	43	0.0

1	1	5	29	4008	0.0

1	3	5	41	3360	0.0

1	1	6	53	3451	0.0

1	3	6	65	3733	0.0

1	1	7	78	562	0.0

1	3	7	88	2573	0.0

1	1	8	100	2662	0.0

1	3	8	112	3055	0.0

1	1	9	124	2668	0.0

1	3	9	135	1831	0.0

1	1	10	147	1516	0.0

1	3	10	159	1836	0.0

1	1	11	171	2960	0.0

1	3	11	183	1827	0.0

1	1	12	194	728	0.0

1	3	12	206	1029	0.0

1	1	13	218	1657	0.0

1	3	13	230	1043	0.0

1	1	14	240	4031	0.0

1	3	14	253	241	0.0

1	1	15	265	952	0.0

1	3	15	277	737	0.0

1	1	16	288	4070	0.0

1	3	16	299	3552	0.0

1	1	17	312	563	0.0

1	3	17	323	3544	0.0

1	1	18	335	3483	0.0

1	3	18	346	2748	0.0

1	1	19	358	4011	0.0

1	0	19	360	25	0.0

1	3	19	370	2751	0.0

1	1	20	382	2799	0.0

1	1	21	405	3207	0.0

1	3	21	417	1958	0.0

1	1	22	429	1694	0.0

1	3	22	441	1835	0.0

1	1	23	452	1801	0.0

1	3	23	464	1267	0.0

1	1	24	476	904	0.0

1	3	24	488	1185	0.0

1	1	25	500	1835	0.0

1	3	25	511	287	0.0

1	1	26	523	218	0.0

1	3	26	535	215	0.0

1	1	27	547	1031	0.0

1	3	27	557	4003	0.0

1	1	28	569	3482	0.0

1	3	28	581	4019	0.0

1	1	29	594	562	0.0

1	3	29	605	3675	0.0

1	1	30	616	2992	0.0

1	3	30	628	2754	0.0

1	1	31	641	71	0.0

1	1	6	11	3080	0.0

1	3	6	23	2211	0.0

1	1	7	35	3013	0.0

1	3	7	47	2871	0.0

1	1	8	59	2107	0.0

1	3	8	70	1571	0.0

1	1	9	82	2209	0.0

1	3	9	94	1601	0.0

1	1	10	106	1335	0.0

1	3	10	117	672	0.0

1	1	11	129	1407	0.0

1	3	11	141	811	0.0

1	1	12	153	516	0.0

1	3	12	165	821	0.0

1	1	13	176	656	0.0

1	3	13	188	37	0.0

1	2	3	189	34	0.0

1	1	14	199	3818	0.0

1	3	14	212	519	0.0

1	1	15	222	3020	0.0

1	3	15	234	3312	0.0

1	1	16	246	3962	0.0

1	3	16	258	3657	0.0

1	1	17	270	3460	0.0

1	3	17	281	2879	0.0

1	1	18	293	3953	0.0

1	3	18	305	2947	0.0

1	1	19	317	2663	0.0

1	3	19	328	1765	0.0

1	1	20	340	3026	0.0

1	3	20	352	1753	0.0

1	1	21	364	1512	0.0

1	3	21	376	1764	0.0

1	1	22	387	1707	0.0

1	3	22	399	1004	0.0

1	3	23	423	975	0.0

1	1	24	435	727	0.0

1	3	24	446	657	0.0

1	1	25	458	897	0.0

1	3	25	470	193	0.0

1	1	26	481	4039	0.0

1	3	26	492	3693	0.0

1	1	27	505	665	0.0

1	3	27	516	3703	0.0

1	1	27	518	31	0.0

1	1	28	528	3525	0.0

1	3	28	540	3712	0.0

1	1	29	551	4065	0.0

1	3	29	563	3062	0.0

1	1	30	575	2817	0.0

1	3	30	587	2718	0.0

1	3	31	610	1906	0.0

1	1	32	622	1656	0.0

1	3	32	634	2649	0.0

1	1	33	646	3282	0.0

1	3	33	658	1941	0.0

1	1	34	669	866	0.0

1	3	34	681	1125	0.0

1	1	35	693	1868	0.0

1	1	36	716	80	0.0

1	3	36	728	358	0.0

1	1	37	740	89	0.0

1	3	37	752	361	0.0

1	1	38	764	1056	0.0

1	3	38	774	3652	0.0

1	2	3	776	90	0.0

1	1	39	786	3526	0.0

1	3	39	798	3659	0.0

1	1	40	811	676	0.0

1	3	40	821	2862	0.0

1	1	41	833	2945	0.0

1	3	41	845	2878	0.0

1	1	42	858	1431	0.0

1	3	42	869	2871	0.0

1	1	43	880	1825	0.0

1	1	44	904	2816	0.0

1	3	44	916	2785	0.0

1	1	45	927	1029	0.0

1	3	45	939	1252	0.0

1	1	46	951	2002	0.0

1	3	46	963	1316	0.0

1	1	47	975	2022	0.0

1	3	47	986	451	0.0

1	1	48	998	1171	0.0

1	3	48	1010	478	0.0

1	1	49	1022	224	0.0

1	3	49	1032	3763	0.0

1	1	50	1045	545	0.0

1	3	50	1056	3779	0.0

1	1	1	1058	107	0.0

1	1	51	1068	3528	0.0

1	3	51	1080	3797	0.0

1	1	52	1092	140	0.0

1	3	52	1103	2988	0.0

1	1	53	1115	3087	0.0

1	3	53	1127	3016	0.0

1	1	54	1138	3445	0.0

1	3	54	1150	2195	0.0

1	1	55	1162	1950	0.0

1	3	55	1174	2210	0.0

1	1	56	1186	2877	0.0

1	3	56	1197	1446	0.0

1	1	57	1209	1160	0.0

1	3	57	1221	1434	0.0

1	1	58	1233	2077	0.0

1	3	58	1244	616	0.0

1	1	59	1256	366	0.0

1	3	59	1268	1465	0.0

1	1	60	1280	1283	0.0

1	3	60	1292	998	0.0

1	1	61	1302	3676	0.0

1	3	61	1314	3937	0.0

1	1	62	1327	560	0.0

